datetime,total_demand,HourlyDryBulbTemperature,HourlyWetBulbTemperature,holiday,weekday
2019-11-14 17:00:00,25489.299512166664,35.0,31.0,0,4
2019-11-14 18:00:00,25417.61744816667,34.0,31.0,0,4
2019-11-14 19:00:00,25314.458789666664,33.5,30.5,0,4
2019-11-14 20:00:00,25163.7505205,33.0,31.0,0,4
2019-11-14 21:00:00,24785.80944033334,32.0,30.0,0,4
2019-11-14 22:00:00,24205.41936833334,32.0,30.0,0,4
2019-11-14 23:00:00,23534.1866215,32.0,30.0,0,4
2019-11-15 00:00:00,23187.547396333324,32.0,30.0,0,5
2019-11-15 01:00:00,22629.1596035,32.5,30.0,0,5
2019-11-15 02:00:00,22229.21015633334,33.0,30.0,0,5
2019-11-15 03:00:00,21745.623275500002,33.0,31.0,0,5
2019-11-15 04:00:00,21221.874413500005,33.0,31.0,0,5
2019-11-15 05:00:00,20924.963932833332,33.0,31.0,0,5
2019-11-15 06:00:00,20762.50735750001,34.0,31.0,0,5
2019-11-15 07:00:00,20622.72591133333,33.5,30.5,0,5
2019-11-15 08:00:00,20469.387598333335,33.0,30.0,0,5
2019-11-15 09:00:00,20474.86090516666,34.0,31.0,0,5
2019-11-15 10:00:00,21102.970508333336,35.0,31.0,0,5
2019-11-15 11:00:00,22162.4253905,35.0,31.0,0,5
2019-11-15 12:00:00,23102.461133333327,35.0,31.5,0,5
2019-11-15 13:00:00,23600.591601,35.0,32.0,0,5
2019-11-15 14:00:00,24294.794336333343,35.0,32.0,0,5
2019-11-15 15:00:00,24797.44729816666,35.0,31.0,0,5
2019-11-15 16:00:00,24943.19137433333,35.0,31.0,0,5
2019-11-15 17:00:00,24921.815723166677,35.0,32.0,0,5
2019-11-15 18:00:00,24857.756608,35.0,31.0,0,5
2019-11-15 19:00:00,24628.469759166663,35.0,31.666666666666668,0,5
2019-11-15 20:00:00,24341.839388166663,34.5,31.5,0,5
2019-11-15 21:00:00,23921.26738316667,33.0,29.33333333333333,0,5
2019-11-15 22:00:00,23183.554851000008,31.0,27.0,0,5
2019-11-15 23:00:00,22598.263053166673,29.0,24.0,0,5
2019-11-16 00:00:00,22172.733790000006,26.0,21.0,1,6
2019-11-16 01:00:00,21769.58915983334,25.5,21.5,1,6
2019-11-16 02:00:00,21505.57819083333,24.0,21.0,1,6
2019-11-16 03:00:00,21247.286360500006,25.0,22.0,1,6
2019-11-16 04:00:00,20673.023405333337,25.0,22.0,1,6
2019-11-16 05:00:00,20363.081607833334,24.0,21.0,1,6
2019-11-16 06:00:00,20298.95699866667,23.0,21.0,1,6
2019-11-16 07:00:00,20195.341667666667,22.5,20.5,1,6
2019-11-16 08:00:00,20135.192090166667,22.0,20.0,1,6
2019-11-16 09:00:00,20043.44739533334,23.0,20.0,1,6
2019-11-16 10:00:00,20337.7748045,24.0,21.0,1,6
2019-11-16 11:00:00,20787.93694650001,26.0,21.0,1,6
2019-11-16 12:00:00,21031.71331383333,27.0,22.0,1,6
2019-11-16 13:00:00,21270.247786500007,27.0,22.5,1,6
2019-11-16 14:00:00,21495.377604333335,27.0,23.0,1,6
2019-11-16 15:00:00,21726.069043166677,27.0,23.0,1,6
2019-11-16 16:00:00,21727.178776,26.0,22.0,1,6
2019-11-16 17:00:00,21529.154818166677,25.0,21.0,1,6
2019-11-16 18:00:00,21472.43675116667,25.0,21.0,1,6
2019-11-16 19:00:00,21477.375781666666,24.0,20.5,1,6
2019-11-16 20:00:00,21402.223014666666,23.0,20.0,1,6
2019-11-16 21:00:00,21396.78284566667,23.0,20.0,1,6
2019-11-16 22:00:00,21575.016569500014,22.0,19.0,1,6
2019-11-16 23:00:00,21287.30322316667,21.0,18.0,1,6
2019-11-17 00:00:00,20887.402734833326,21.0,18.0,1,7
2019-11-17 01:00:00,20728.895248166667,20.0,17.0,1,7
2019-11-17 02:00:00,20650.973274333337,20.0,17.0,1,7
2019-11-17 03:00:00,20232.027604333336,19.0,17.0,1,7
2019-11-17 04:00:00,19916.645703166665,16.0,14.0,1,7
2019-11-17 05:00:00,19672.175390166663,17.0,15.0,1,7
2019-11-17 06:00:00,19531.115364666668,16.0,14.0,1,7
2019-11-17 07:00:00,19459.130729666667,18.5,16.0,1,7
2019-11-17 08:00:00,19335.946126666673,25.0,20.0,1,7
2019-11-17 09:00:00,19349.423242166664,29.0,23.0,1,7
2019-11-17 10:00:00,19609.96507183334,32.0,25.0,1,7
2019-11-17 11:00:00,19907.393197333327,37.0,31.0,1,7
2019-11-17 12:00:00,20006.554818000004,39.0,33.0,1,7
2019-11-17 13:00:00,20168.307584833332,39.0,33.0,1,7
2019-11-17 14:00:00,20386.558919500003,40.0,33.0,1,7
2019-11-17 15:00:00,20566.371192166676,40.0,33.0,1,7
2019-11-17 16:00:00,20812.009602666665,38.0,32.0,1,7
2019-11-17 17:00:00,20880.236687000004,36.0,31.0,1,7
2019-11-17 18:00:00,21009.331348166666,36.0,32.0,1,7
2019-11-17 19:00:00,21019.70162766667,36.5,32.0,1,7
2019-11-17 20:00:00,20958.04710333333,36.0,32.0,1,7
2019-11-17 21:00:00,21059.855371166665,36.0,32.0,1,7
2019-11-17 22:00:00,21193.436068333336,34.0,31.0,1,7
2019-11-17 23:00:00,21012.904915666662,34.0,31.0,1,7
2019-11-18 00:00:00,20751.054589833333,34.0,31.0,0,1
2019-11-18 01:00:00,20591.622688999996,33.5,31.0,0,1
2019-11-18 02:00:00,20429.6999035,32.0,30.0,0,1
2019-11-18 03:00:00,20196.550716166665,31.0,30.0,0,1
2019-11-18 04:00:00,19815.179460000003,31.0,30.0,0,1
2019-11-18 05:00:00,19638.135840166662,30.0,29.0,0,1
2019-11-18 06:00:00,19403.180696833333,31.0,30.0,0,1
2019-11-18 07:00:00,19320.092872000005,31.5,30.0,0,1
2019-11-18 08:00:00,19257.7035485,33.0,31.0,0,1
2019-11-18 09:00:00,19319.742254,35.0,33.0,0,1
2019-11-18 10:00:00,19804.37867833333,36.0,34.0,0,1
2019-11-18 11:00:00,20752.739421333335,38.0,35.0,0,1
2019-11-18 12:00:00,21787.756673833337,39.0,36.0,0,1
2019-11-18 13:00:00,22972.42223350001,39.0,36.0,0,1
2019-11-18 14:00:00,23594.77737716666,39.0,36.0,0,1
2019-11-18 15:00:00,24012.117057666674,39.0,36.0,0,1
2019-11-18 16:00:00,24138.195964166665,38.0,36.0,0,1
2019-11-18 17:00:00,24179.58912750001,38.0,36.0,0,1
2019-11-18 18:00:00,24193.830535166668,37.0,35.0,0,1
2019-11-18 19:00:00,24150.166960000006,37.0,35.0,0,1
2019-11-18 20:00:00,23983.143718166677,37.0,34.0,0,1
2019-11-18 21:00:00,23647.282910999995,37.0,34.0,0,1
2019-11-18 22:00:00,22949.704297333334,36.0,34.0,0,1
2019-11-18 23:00:00,22321.27513100001,37.0,35.0,0,1
2019-11-19 00:00:00,21844.429362000003,37.0,35.0,0,2
2019-11-19 01:00:00,21399.91663433333,36.5,35.0,0,2
2019-11-19 02:00:00,21107.59654983333,36.0,,0,2
2019-11-19 03:00:00,20728.64339233333,36.0,,0,2
2019-11-19 04:00:00,20112.28177133333,36.0,,0,2
2019-11-19 05:00:00,19878.516406333347,36.0,,0,2
2019-11-19 06:00:00,19625.198047166665,36.0,,0,2
2019-11-19 07:00:00,19516.3196295,35.5,34.0,0,2
2019-11-19 08:00:00,19469.040266833337,36.0,,0,2
2019-11-19 09:00:00,19504.13014333333,37.0,,0,2
2019-11-19 10:00:00,20023.431869000004,38.0,,0,2
2019-11-19 11:00:00,20965.56201216667,38.0,,0,2
2019-11-19 12:00:00,21914.77685633333,38.0,,0,2
2019-11-19 13:00:00,23147.39479233333,38.66666666666666,35.0,0,2
2019-11-19 14:00:00,23908.18860716667,38.0,,0,2
2019-11-19 15:00:00,24284.680241000005,38.0,,0,2
2019-11-19 16:00:00,24475.578612666668,38.0,,0,2
2019-11-19 17:00:00,24496.4815105,38.0,,0,2
2019-11-19 18:00:00,24386.49358833333,37.0,35.0,0,2
2019-11-19 19:00:00,24327.44720083333,37.0,34.666666666666664,0,2
2019-11-19 20:00:00,24193.292221000003,37.0,35.0,0,2
2019-11-19 21:00:00,23844.728450333336,37.0,35.0,0,2
2019-11-19 22:00:00,23161.788151833327,35.0,33.0,0,2
2019-11-19 23:00:00,22495.398828166668,35.0,34.0,0,2
2019-11-20 00:00:00,22023.977279333336,35.0,33.0,0,3
2019-11-20 01:00:00,21535.755795000005,35.0,33.0,0,3
2019-11-20 02:00:00,21211.190950666663,35.0,33.0,0,3
2019-11-20 03:00:00,20717.38938883333,36.0,34.0,0,3
2019-11-20 04:00:00,20235.37513116666,36.0,34.0,0,3
2019-11-20 05:00:00,19992.94974016667,36.0,34.0,0,3
2019-11-20 06:00:00,19766.935286166667,35.0,33.0,0,3
2019-11-20 07:00:00,19627.1505535,35.5,33.5,0,3
2019-11-20 08:00:00,19602.10498083333,36.0,34.0,0,3
2019-11-20 09:00:00,19612.42015050001,37.0,35.5,0,3
2019-11-20 10:00:00,20130.81028666667,38.0,36.0,0,3
2019-11-20 11:00:00,21142.74029916668,39.0,37.0,0,3
2019-11-20 12:00:00,21959.23405033333,39.0,37.0,0,3
2019-11-20 13:00:00,23042.42132116668,39.5,37.0,0,3
2019-11-20 14:00:00,23741.0992515,40.0,38.0,0,3
2019-11-20 15:00:00,24216.678808500004,41.0,38.0,0,3
2019-11-20 16:00:00,24330.157780166683,41.0,38.0,0,3
2019-11-20 17:00:00,24446.978809166667,41.0,38.0,0,3
2019-11-20 18:00:00,24243.3136075,41.0,,0,3
2019-11-20 19:00:00,24289.48746733334,40.5,38.0,0,3
2019-11-20 20:00:00,24226.586263500005,40.0,,0,3
2019-11-20 21:00:00,23860.944108,38.0,,0,3
2019-11-20 22:00:00,23201.858366666667,35.0,,0,3
2019-11-20 23:00:00,22664.698763833327,34.0,,0,3
2019-11-21 00:00:00,22104.08450533333,32.0,,0,4
2019-11-21 01:00:00,21532.885937166666,32.0,31.0,0,4
2019-11-21 02:00:00,21187.499967999993,32.0,,0,4
2019-11-21 03:00:00,20825.624610166666,28.0,,0,4
2019-11-21 04:00:00,20362.991178666663,30.0,,0,4
2019-11-21 05:00:00,20025.818034166663,29.0,,0,4
2019-11-21 06:00:00,19792.635970333322,30.0,,0,4
2019-11-21 07:00:00,19614.930046333335,30.0,29.0,0,4
2019-11-21 08:00:00,19492.232651333336,33.0,,0,4
2019-11-21 09:00:00,19573.769140499997,39.0,,0,4
2019-11-21 10:00:00,20118.043489833337,42.0,,0,4
2019-11-21 11:00:00,21168.0142585,43.0,,0,4
2019-11-21 12:00:00,22048.73580783334,44.0,,0,4
2019-11-21 13:00:00,23078.5470065,44.5,39.0,0,4
2019-11-21 14:00:00,23810.254947999998,45.0,,0,4
2019-11-21 15:00:00,23963.264225166655,46.0,,0,4
2019-11-21 16:00:00,24169.989974499997,45.0,,0,4
2019-11-21 17:00:00,24328.485742166675,46.0,,0,4
2019-11-21 18:00:00,24251.20579499999,46.0,,0,4
2019-11-21 19:00:00,24123.824251333335,48.0,40.0,0,4
2019-11-21 20:00:00,23822.723925666673,47.0,,0,4
2019-11-21 21:00:00,23449.507032166657,47.0,,0,4
2019-11-21 22:00:00,22788.463086666663,49.0,,0,4
2019-11-21 23:00:00,22138.87428433333,50.0,,0,4
2019-11-22 00:00:00,21663.524999833335,51.0,,0,5
2019-11-22 01:00:00,21220.827344000005,51.0,48.0,0,5
2019-11-22 02:00:00,20729.221907833336,51.0,,0,5
2019-11-22 03:00:00,20275.825618833336,51.0,,0,5
2019-11-22 04:00:00,19788.940397666665,50.0,,0,5
2019-11-22 05:00:00,19557.343945666667,45.0,,0,5
2019-11-22 06:00:00,19377.72871066666,44.5,,0,5
2019-11-22 07:00:00,19279.890787833334,43.0,42.0,0,5
2019-11-22 08:00:00,19139.0972335,40.0,,0,5
2019-11-22 09:00:00,19173.49632166667,39.0,,0,5
2019-11-22 10:00:00,19713.21533283334,39.0,,0,5
2019-11-22 11:00:00,20703.343196833335,38.0,,0,5
2019-11-22 12:00:00,21666.889356000003,38.0,,0,5
2019-11-22 13:00:00,22803.792481000008,38.0,33.0,0,5
2019-11-22 14:00:00,23474.939941833327,35.0,,0,5
2019-11-22 15:00:00,23886.225097666673,,,0,5
2019-11-22 16:00:00,24037.558268833338,34.0,,0,5
2019-11-22 17:00:00,24036.534342333343,34.0,,0,5
2019-11-22 18:00:00,24088.270768166672,34.0,,0,5
2019-11-22 19:00:00,23932.93024133333,33.5,30.0,0,5
2019-11-22 20:00:00,23848.242806166665,33.0,,0,5
2019-11-22 21:00:00,23336.870605166667,31.0,,0,5
2019-11-22 22:00:00,22636.232259499993,31.0,,0,5
2019-11-22 23:00:00,21939.224186166663,32.0,,0,5
2019-11-23 00:00:00,21544.381510833337,31.0,,1,6
2019-11-23 01:00:00,21154.008854500007,29.5,28.0,1,6
2019-11-23 02:00:00,20859.394140833338,27.0,,1,6
2019-11-23 03:00:00,20434.404459999998,27.0,,1,6
2019-11-23 04:00:00,19992.60146566667,26.0,,1,6
2019-11-23 05:00:00,19604.767872000004,26.0,,1,6
2019-11-23 06:00:00,19487.145377833334,26.0,,1,6
2019-11-23 07:00:00,19390.46822983333,26.5,24.5,1,6
2019-11-23 08:00:00,19370.001855500002,30.0,28.0,1,6
2019-11-23 09:00:00,19327.14674533333,33.333333333333336,30.33333333333333,1,6
2019-11-23 10:00:00,19475.15927733334,37.0,33.0,1,6
2019-11-23 11:00:00,19976.966081,38.0,33.666666666666664,1,6
2019-11-23 12:00:00,20201.83063216667,41.0,36.0,1,6
2019-11-23 13:00:00,20480.037532499995,41.0,35.5,1,6
2019-11-23 14:00:00,20719.313867333334,42.0,35.0,1,6
2019-11-23 15:00:00,20838.754459666667,41.0,35.0,1,6
2019-11-23 16:00:00,21036.668522500004,39.0,34.0,1,6
2019-11-23 17:00:00,21071.22301483333,37.0,32.0,1,6
2019-11-23 18:00:00,21228.292513500008,38.0,33.0,1,6
2019-11-23 19:00:00,21174.84332649999,37.5,32.5,1,6
2019-11-23 20:00:00,21090.68076183333,36.0,32.0,1,6
2019-11-23 21:00:00,21107.65354883333,38.0,33.0,1,6
2019-11-23 22:00:00,21101.053777499998,38.0,33.0,1,6
2019-11-23 23:00:00,20940.63964883333,38.0,33.0,1,6
2019-11-24 00:00:00,20740.707389666677,35.0,32.0,1,7
2019-11-24 01:00:00,20524.207292666666,35.5,32.0,1,7
2019-11-24 02:00:00,20226.755111333332,36.0,,1,7
2019-11-24 03:00:00,20082.049609666672,35.0,,1,7
2019-11-24 04:00:00,19762.780566499998,35.0,,1,7
2019-11-24 05:00:00,19497.76829416667,34.0,,1,7
2019-11-24 06:00:00,19381.68873633333,34.0,,1,7
2019-11-24 07:00:00,19275.142286166672,35.333333333333336,32.0,1,7
2019-11-24 08:00:00,19257.002572000005,37.0,,1,7
2019-11-24 09:00:00,19213.808236333327,37.5,,1,7
2019-11-24 10:00:00,19561.8689455,40.0,,1,7
2019-11-24 11:00:00,19891.08987666667,43.0,,1,7
2019-11-24 12:00:00,20051.083203666665,41.0,,1,7
2019-11-24 13:00:00,20183.36865216667,42.0,35.0,1,7
2019-11-24 14:00:00,20334.657422333334,42.0,,1,7
2019-11-24 15:00:00,20554.306576166662,42.0,,1,7
2019-11-24 16:00:00,20697.678971499998,41.0,,1,7
2019-11-24 17:00:00,20818.88714250001,41.0,,1,7
2019-11-24 18:00:00,20976.760156166663,41.0,,1,7
2019-11-24 19:00:00,20929.819043333337,40.5,38.0,1,7
2019-11-24 20:00:00,21026.01930350001,41.0,,1,7
2019-11-24 21:00:00,21087.559928666677,41.0,,1,7
2019-11-24 22:00:00,21189.064420833336,41.0,,1,7
2019-11-24 23:00:00,21122.0259445,42.0,,1,7
2019-11-25 00:00:00,20792.118555166668,41.0,,0,1
2019-11-25 01:00:00,20670.58863933333,41.333333333333336,38.0,0,1
2019-11-25 02:00:00,20407.40895216667,43.0,,0,1
2019-11-25 03:00:00,20076.028223166668,43.0,,0,1
2019-11-25 04:00:00,19685.55042333333,42.0,,0,1
2019-11-25 05:00:00,19545.947200500003,42.0,,0,1
2019-11-25 06:00:00,19381.89257866667,42.0,,0,1
2019-11-25 07:00:00,19232.11588566667,41.66666666666666,40.0,0,1
2019-11-25 08:00:00,19126.661556499996,42.0,,0,1
2019-11-25 09:00:00,19197.110970833335,44.0,,0,1
2019-11-25 10:00:00,19750.987108500016,45.0,,0,1
2019-11-25 11:00:00,20652.633399166672,47.0,,0,1
2019-11-25 12:00:00,21664.411133666665,48.0,,0,1
2019-11-25 13:00:00,22621.877540333335,48.333333333333336,43.0,0,1
2019-11-25 14:00:00,23302.3336275,51.0,,0,1
2019-11-25 15:00:00,23724.344108500005,49.0,,0,1
2019-11-25 16:00:00,24022.384995686283,48.0,,0,1
2019-11-25 17:00:00,24016.566113833338,44.0,,0,1
2019-11-25 18:00:00,23993.615463000002,43.0,,0,1
2019-11-25 19:00:00,24313.308529000005,41.0,41.0,0,1
2019-11-25 20:00:00,24511.854558000003,37.0,,0,1
2019-11-25 21:00:00,23804.476529999996,37.0,,0,1
2019-11-25 22:00:00,23091.3297205,37.0,,0,1
2019-11-25 23:00:00,22379.38320383334,41.0,,0,1
2019-11-26 00:00:00,21948.374577000002,42.0,,0,2
2019-11-26 01:00:00,21579.990820500003,43.5,39.0,0,2
2019-11-26 02:00:00,21427.789746166665,45.0,,0,2
2019-11-26 03:00:00,20962.21263050001,45.0,,0,2
2019-11-26 04:00:00,20339.370735666667,45.0,,0,2
2019-11-26 05:00:00,20057.841309333333,45.0,,0,2
2019-11-26 06:00:00,19809.40390633333,45.0,,0,2
2019-11-26 07:00:00,19726.374154333338,45.5,40.0,0,2
2019-11-26 08:00:00,19660.084310166672,48.0,,0,2
2019-11-26 09:00:00,19677.922005333337,50.0,,0,2
2019-11-26 10:00:00,20182.91217483334,53.0,,0,2
2019-11-26 11:00:00,20986.511263333334,55.0,,0,2
2019-11-26 12:00:00,21952.567709000003,55.0,,0,2
2019-11-26 13:00:00,22873.633040500004,55.5,48.0,0,2
2019-11-26 14:00:00,23548.958952500005,55.0,,0,2
2019-11-26 15:00:00,23926.97148433333,53.0,,0,2
2019-11-26 16:00:00,24420.824739666663,51.0,,0,2
2019-11-26 17:00:00,24608.31679733333,45.0,,0,2
2019-11-26 18:00:00,24517.721159500004,42.0,,0,2
2019-11-26 19:00:00,24501.976009833328,42.0,39.0,0,2
2019-11-26 20:00:00,24308.39101650001,39.0,,0,2
2019-11-26 21:00:00,23882.465202166662,38.0,,0,2
2019-11-26 22:00:00,23154.170247999995,40.0,,0,2
2019-11-26 23:00:00,22316.990983333333,42.0,,0,2
2019-11-27 00:00:00,21978.715267833326,42.0,39.0,1,3
2019-11-27 01:00:00,21404.301139499996,42.0,39.0,1,3
2019-11-27 02:00:00,21050.066178000005,42.0,39.0,1,3
2019-11-27 03:00:00,20691.254785499998,43.0,40.0,1,3
2019-11-27 04:00:00,20230.620996166665,42.0,40.0,1,3
2019-11-27 05:00:00,19972.825586,42.0,40.0,1,3
2019-11-27 06:00:00,19825.840234500003,44.0,41.0,1,3
2019-11-27 07:00:00,19711.622982333338,44.0,41.0,1,3
2019-11-27 08:00:00,19663.72591216667,46.0,42.0,1,3
2019-11-27 09:00:00,19750.596387166668,50.0,44.0,1,3
2019-11-27 10:00:00,20182.82607416667,52.0,46.0,1,3
2019-11-27 11:00:00,21007.008561666666,54.0,47.0,1,3
2019-11-27 12:00:00,21933.543718,61.0,50.0,1,3
2019-11-27 13:00:00,22612.204362333334,59.0,50.0,1,3
2019-11-27 14:00:00,23003.25263766666,53.2,51.2,1,3
2019-11-27 15:00:00,23357.71412816667,49.0,45.0,1,3
2019-11-27 16:00:00,23555.7417645,48.0,44.0,1,3
2019-11-27 17:00:00,23536.049707833325,47.0,41.0,1,3
2019-11-27 18:00:00,23379.618978166673,46.0,41.0,1,3
2019-11-27 19:00:00,22951.804850500008,44.0,40.0,1,3
2019-11-27 20:00:00,22410.41048216667,41.0,38.0,1,3
2019-11-27 21:00:00,22002.917350999996,40.0,38.0,1,3
2019-11-27 22:00:00,21612.797917,38.0,36.0,1,3
2019-11-27 23:00:00,21164.4332035,38.0,36.0,1,3
2019-11-28 00:00:00,20860.048665833343,38.0,37.0,1,4
2019-11-28 01:00:00,20430.583431500007,39.333333333333336,37.0,1,4
2019-11-28 02:00:00,20201.506804,40.0,37.0,1,4
2019-11-28 03:00:00,20059.930437333333,41.0,38.0,1,4
2019-11-28 04:00:00,19771.837597333328,40.0,39.0,1,4
2019-11-28 05:00:00,19531.740983999996,40.66666666666666,39.0,1,4
2019-11-28 06:00:00,19419.835547333332,37.5,37.0,1,4
2019-11-28 07:00:00,19356.119076333332,37.75,36.25,1,4
2019-11-28 08:00:00,19374.637533166664,37.0,35.0,1,4
2019-11-28 09:00:00,19439.816211666657,36.0,34.0,1,4
2019-11-28 10:00:00,19661.10944049999,36.0,34.0,1,4
2019-11-28 11:00:00,20181.32799533334,37.0,34.0,1,4
2019-11-28 12:00:00,20421.466926999998,36.0,33.0,1,4
2019-11-28 13:00:00,20363.9674805,35.5,32.5,1,4
2019-11-28 14:00:00,20401.52903633333,34.0,32.0,1,4
2019-11-28 15:00:00,20451.955859666665,34.0,31.0,1,4
2019-11-28 16:00:00,20534.411002666664,33.0,30.0,1,4
2019-11-28 17:00:00,20595.732064666667,33.0,29.0,1,4
2019-11-28 18:00:00,20642.065755666667,33.0,29.0,1,4
2019-11-28 19:00:00,20662.067871833326,33.0,29.5,1,4
2019-11-28 20:00:00,20568.244238666666,32.0,29.0,1,4
2019-11-28 21:00:00,20603.591147000003,31.0,29.0,1,4
2019-11-28 22:00:00,20610.29225333334,30.0,28.0,1,4
2019-11-28 23:00:00,20481.480111,30.0,27.0,1,4
2019-11-29 00:00:00,20384.4083015,29.0,26.0,1,5
2019-11-29 01:00:00,20133.787988500004,29.0,26.5,1,5
2019-11-29 02:00:00,19535.70729216667,29.0,26.0,1,5
2019-11-29 03:00:00,19324.568132499997,29.0,26.0,1,5
2019-11-29 04:00:00,19125.484635499997,29.0,27.0,1,5
2019-11-29 05:00:00,19060.327962499996,29.0,27.0,1,5
2019-11-29 06:00:00,19004.76630883334,28.0,26.0,1,5
2019-11-29 07:00:00,18887.42532533333,28.0,26.0,1,5
2019-11-29 08:00:00,18943.380762000004,28.0,26.0,1,5
2019-11-29 09:00:00,18946.16057916667,29.0,27.0,1,5
2019-11-29 10:00:00,19261.83307266667,29.0,27.0,1,5
2019-11-29 11:00:00,19718.584310333335,29.0,27.0,1,5
2019-11-29 12:00:00,19945.68125050001,29.0,27.0,1,5
2019-11-29 13:00:00,19967.69326216667,29.0,27.0,1,5
2019-11-29 14:00:00,20065.58678416667,29.0,27.0,1,5
2019-11-29 15:00:00,20255.81328166667,29.0,27.0,1,5
2019-11-29 16:00:00,20287.910319833336,28.0,27.0,1,5
2019-11-29 17:00:00,20241.75153066667,28.0,27.0,1,5
2019-11-29 18:00:00,20211.268782666662,28.0,27.0,1,5
2019-11-29 19:00:00,20158.803613999993,28.0,27.0,1,5
2019-11-29 20:00:00,20224.338021000007,28.0,27.0,1,5
2019-11-29 21:00:00,20337.980013333326,29.0,28.0,1,5
2019-11-29 22:00:00,20401.02135450001,29.0,27.5,1,5
2019-11-29 23:00:00,20212.096484833335,29.0,28.0,1,5
2019-11-30 00:00:00,20003.743132,29.0,28.0,1,6
2019-11-30 01:00:00,19715.416861666665,29.0,28.0,1,6
2019-11-30 02:00:00,19635.769010333333,29.0,28.0,1,6
2019-11-30 03:00:00,19427.430990333338,29.0,27.0,1,6
2019-11-30 04:00:00,19218.06966233334,29.0,28.0,1,6
2019-11-30 05:00:00,19024.341179,29.0,27.0,1,6
2019-11-30 06:00:00,18996.098177166667,28.0,26.0,1,6
2019-11-30 07:00:00,18989.69026766667,28.0,26.0,1,6
2019-11-30 08:00:00,18899.855046000008,28.0,26.0,1,6
2019-11-30 09:00:00,18949.471485,28.0,26.0,1,6
2019-11-30 10:00:00,19211.010156166667,29.0,26.0,1,6
2019-11-30 11:00:00,19582.90680383334,29.0,26.0,1,6
2019-11-30 12:00:00,19827.274642500004,28.0,25.0,1,6
2019-11-30 13:00:00,19866.115560000002,28.5,25.5,1,6
2019-11-30 14:00:00,19957.884147666675,28.0,25.0,1,6
2019-11-30 15:00:00,20019.769629166673,27.0,24.0,1,6
2019-11-30 16:00:00,20180.575912499997,25.0,23.0,1,6
2019-11-30 17:00:00,20303.604688166673,25.0,23.0,1,6
2019-11-30 18:00:00,20315.480338999998,24.0,22.0,1,6
2019-11-30 19:00:00,20251.84635383333,24.0,22.0,1,6
2019-11-30 20:00:00,20199.18352933333,24.0,22.0,1,6
2019-11-30 21:00:00,20302.785058833342,23.0,21.0,1,6
2019-11-30 22:00:00,20378.663933166674,23.0,21.0,1,6
2019-11-30 23:00:00,20242.24840466666,23.0,20.0,1,6
2019-12-01 00:00:00,20086.7584315,22.0,19.0,1,7
2019-12-01 01:00:00,19889.001497666675,22.0,19.5,1,7
2019-12-01 02:00:00,19718.455762,22.0,19.0,1,7
2019-12-01 03:00:00,19608.920410166673,21.0,19.0,1,7
2019-12-01 04:00:00,19378.33095783333,21.0,19.0,1,7
2019-12-01 05:00:00,19281.474121666673,22.0,20.0,1,7
2019-12-01 06:00:00,19127.493229166674,23.0,21.0,1,7
2019-12-01 07:00:00,19116.038216000004,23.5,21.5,1,7
2019-12-01 08:00:00,19028.48688183333,25.0,22.0,1,7
2019-12-01 09:00:00,18976.962402499994,25.0,23.0,1,7
2019-12-01 10:00:00,19207.652474999995,27.0,26.0,1,7
2019-12-01 11:00:00,19593.78053400001,27.6,26.8,1,7
2019-12-01 12:00:00,19782.519856333336,29.0,28.0,1,7
2019-12-01 13:00:00,19885.9965175,29.8,28.8,1,7
2019-12-01 14:00:00,20063.241894833332,31.0,30.0,1,7
2019-12-01 15:00:00,20254.71373733333,32.0,31.0,1,7
2019-12-01 16:00:00,20386.849023833336,32.0,31.0,1,7
2019-12-01 17:00:00,20479.243196666663,32.0,31.0,1,7
2019-12-01 18:00:00,20529.0833665,33.0,32.0,1,7
2019-12-01 19:00:00,20535.141992666664,32.0,31.33333333333333,1,7
2019-12-01 20:00:00,20483.60612,29.0,28.0,1,7
2019-12-01 21:00:00,20584.487663166674,28.0,27.0,1,7
2019-12-01 22:00:00,20706.813314166673,27.0,26.0,1,7
2019-12-01 23:00:00,20576.299055833337,27.0,26.0,1,7
2019-12-02 00:00:00,20405.18798816666,27.0,26.0,0,1
2019-12-02 01:00:00,20290.393587666673,27.33333333333333,26.83333333333333,0,1
2019-12-02 02:00:00,20153.426531,28.0,27.33333333333333,0,1
2019-12-02 03:00:00,19928.142220166665,28.0,27.33333333333333,0,1
2019-12-02 04:00:00,19520.081641000004,28.0,27.0,0,1
2019-12-02 05:00:00,19354.18463583334,28.5,28.0,0,1
2019-12-02 06:00:00,19186.650228500002,30.0,29.0,0,1
2019-12-02 07:00:00,19073.91305383334,30.2,29.2,0,1
2019-12-02 08:00:00,19031.796224000005,31.5,30.5,0,1
2019-12-02 09:00:00,19076.54576783334,32.0,31.0,0,1
2019-12-02 10:00:00,19455.927474666667,32.5,31.5,0,1
2019-12-02 11:00:00,20461.903971333333,33.25,32.0,0,1
2019-12-02 12:00:00,21519.204916,33.0,32.0,0,1
2019-12-02 13:00:00,22417.109374666667,32.333333333333336,31.33333333333333,0,1
2019-12-02 14:00:00,23052.694433500004,32.0,31.0,0,1
2019-12-02 15:00:00,23525.75065116666,31.5,30.5,0,1
2019-12-02 16:00:00,23790.25654316666,31.0,30.0,0,1
2019-12-02 17:00:00,23887.393977999996,30.0,29.0,0,1
